t,p_without_ev,diff,p
2016-07-01 11:00:00,0.04073,0.001999999999953,0.042729999999953
2016-07-01 12:00:00,0.077247,0,0.077247
2016-07-01 13:00:00,0.188202,0.000999999999976,0.189201999999976
2016-07-01 14:00:00,0.047753,0.002000000000066,0.049753000000066
2016-07-01 15:00:00,0.046348,0.001999999999953,0.048347999999953
2016-07-01 16:00:00,0.036517,0.000999999999976,0.037516999999976
2016-07-01 17:00:00,0.102528,0.000999999999976,0.103527999999976
2016-07-01 18:00:00,0.026685,0,0.026685
2016-07-01 19:00:00,0.066011,0,0.066011
2016-07-01 20:00:00,0.032303,0,0.032303
2016-07-01 21:00:00,0.019663,0,0.019663
2016-07-01 22:00:00,0.046348,0,0.046348
2016-07-01 23:00:00,0.075843,0,0.075843
2016-07-02 00:00:00,0.110955,0,0.110955
2016-07-02 01:00:00,0.117978,0,0.117978
2016-07-02 02:00:00,0.036517,0,0.036517
2016-07-02 03:00:00,0.029494,0.00100000000009,0.03049400000009
2016-07-02 04:00:00,0.029494,0,0.029494
2016-07-02 05:00:00,0.023876,0.000999999999976,0.024875999999976
2016-07-02 06:00:00,0.029494,0,0.029494
2016-07-02 07:00:00,0.019663,0,0.019663
2016-07-02 08:00:00,0.021067,0,0.021067
2016-07-02 09:00:00,0.039326,0.000999999999976,0.040325999999976
2016-07-02 10:00:00,0.044944,0,0.044944
2016-07-02 11:00:00,0.02809,0,0.02809
2016-07-02 12:00:00,0.043539,0,0.043539
2016-07-02 13:00:00,0.032303,0,0.032303
2016-07-02 14:00:00,0.037921,0.164999999999964,0.202920999999964
2016-07-02 15:00:00,0.066011,1.79600000000005,1.86201100000005
2016-07-02 16:00:00,0.037921,0.100000000000023,0.137921000000023
2016-07-02 17:00:00,0.036517,0,0.036517
2016-07-02 18:00:00,0.04073,0,0.04073
2016-07-02 19:00:00,0.070225,0,0.070225
2016-07-02 20:00:00,0.047753,0,0.047753
2016-07-02 21:00:00,0.022472,0,0.022472
2016-07-02 22:00:00,0.039326,0,0.039326
2016-07-02 23:00:00,0.101124,0,0.101124
2016-07-03 00:00:00,0.092697,0,0.092697
2016-07-03 01:00:00,0.066011,0,0.066011
2016-07-03 02:00:00,0.030899,0,0.030899
2016-07-03 03:00:00,0.030899,0,0.030899
2016-07-03 04:00:00,0.026685,0,0.026685
2016-07-03 05:00:00,0.030899,0,0.030899
2016-07-03 06:00:00,0.025281,0,0.025281
2016-07-03 07:00:00,0.019663,1.23899999999992,1.25866299999992
2016-07-03 08:00:00,0.021067,2.18299999999999,2.20406699999999
2016-07-03 09:00:00,0.02809,2.16000000000008,2.18809000000008
2016-07-03 10:00:00,0.18118,2.99599999999998,3.17717999999998
2016-07-03 11:00:00,0.029494,1.56399999999996,1.59349399999996
2016-07-03 12:00:00,0.021067,0.115999999999985,0.137066999999985
2016-07-03 13:00:00,0.019663,0.002000000000066,0.021663000000066
2016-07-03 14:00:00,0.05618,0.002999999999929,0.059179999999929
2016-07-03 15:00:00,0.200843,0,0.200843
2016-07-03 16:00:00,0.02809,0.00100000000009,0.02909000000009
2016-07-03 17:00:00,0.037921,0,0.037921
2016-07-03 18:00:00,0.02809,0,0.02809
2016-07-03 19:00:00,0.066011,0,0.066011
2016-07-03 20:00:00,0.042135,0,0.042135
2016-07-03 21:00:00,0.081461,0,0.081461
2016-07-03 22:00:00,0.06882,0,0.06882
2016-07-03 23:00:00,0.099719,0,0.099719
2016-07-04 00:00:00,0.106742,0.000999999999976,0.107741999999976
2016-07-04 01:00:00,0.078652,0,0.078652
2016-07-04 02:00:00,0.042135,0,0.042135
2016-07-04 03:00:00,0.035112,0,0.035112
2016-07-04 04:00:00,0.026685,0,0.026685
2016-07-04 05:00:00,0.02809,0,0.02809
2016-07-04 06:00:00,0.030899,0,0.030899
2016-07-04 07:00:00,0.022472,0,0.022472
2016-07-04 08:00:00,0.026685,0,0.026685
2016-07-04 09:00:00,0.04073,0.000999999999976,0.041729999999976
2016-07-04 10:00:00,0.023876,0.000999999999976,0.024875999999976
2016-07-04 11:00:00,0.025281,0.002000000000066,0.027281000000066
2016-07-04 12:00:00,0.029494,0.001999999999953,0.031493999999953
2016-07-04 13:00:00,0.075843,0.001999999999953,0.077842999999953
2016-07-04 14:00:00,0.042135,0.00100000000009,0.04313500000009
2016-07-04 15:00:00,0.02809,0.001999999999953,0.030089999999953
2016-07-04 16:00:00,0.019663,0.002000000000066,0.021663000000066
2016-07-04 17:00:00,0.02809,0,0.02809
2016-07-04 18:00:00,0.026685,0,0.026685
2016-07-04 19:00:00,0.057584,0.000999999999976,0.058583999999976
2016-07-04 20:00:00,0.033708,0,0.033708
2016-07-04 21:00:00,0.046348,0,0.046348
2016-07-04 22:00:00,0.089888,0,0.089888
2016-07-04 23:00:00,0.105337,0,0.105337
2016-07-05 00:00:00,0.080056,0.000999999999976,0.081055999999976
2016-07-05 01:00:00,0.089888,0.000999999999976,0.090887999999976
2016-07-05 02:00:00,0.036517,0.000999999999976,0.037516999999976
2016-07-05 03:00:00,0.021067,0,0.021067
2016-07-05 04:00:00,0.032303,0,0.032303
2016-07-05 05:00:00,0.021067,0,0.021067
2016-07-05 06:00:00,0.02809,0.00100000000009,0.02909000000009
2016-07-05 07:00:00,0.023876,0,0.023876
2016-07-05 08:00:00,0.032303,0,0.032303
2016-07-05 09:00:00,0.039326,0.001999999999953,0.041325999999953
2016-07-05 10:00:00,0.192416,0,0.192416
2016-07-05 11:00:00,0.026685,0.001999999999953,0.028684999999953
2016-07-05 12:00:00,0.026685,0,0.026685
2016-07-05 13:00:00,0.016854,0.00100000000009,0.01785400000009
2016-07-05 14:00:00,0.053371,0.001999999999953,0.055370999999953
2016-07-05 15:00:00,0.019663,0.001999999999953,0.021662999999953
2016-07-05 16:00:00,0.026685,0.00100000000009,0.02768500000009
2016-07-05 17:00:00,0.026685,0,0.026685
2016-07-05 18:00:00,0.058989,0,0.058989
2016-07-05 19:00:00,0.070225,0,0.070225
2016-07-05 20:00:00,0.060393,0,0.060393
2016-07-05 21:00:00,0.05618,0,0.05618
2016-07-05 22:00:00,0.061798,0.000999999999976,0.062797999999976
2016-07-05 23:00:00,0.085674,0,0.085674
2016-07-06 00:00:00,0.063202,0,0.063202
2016-07-06 01:00:00,0.030899,0,0.030899
2016-07-06 02:00:00,0.022472,0,0.022472
2016-07-06 03:00:00,0.033708,0,0.033708
2016-07-06 04:00:00,0.033708,0,0.033708
2016-07-06 05:00:00,0.037921,0,0.037921
2016-07-06 06:00:00,0.033708,0,0.033708
2016-07-06 07:00:00,0.016854,0.000999999999976,0.017853999999976
2016-07-06 08:00:00,0.02809,0.000999999999976,0.029089999999976
2016-07-06 09:00:00,0.022472,0.002000000000066,0.024472000000066
2016-07-06 10:00:00,0.029494,1.23599999999999,1.26549399999999
2016-07-06 11:00:00,0.029494,2.77300000000002,2.80249400000002
2016-07-06 12:00:00,0.018258,0.620999999999981,0.639257999999981
2016-07-06 13:00:00,0.021067,0.001999999999953,0.023066999999953
2016-07-06 14:00:00,0.043539,0.002000000000066,0.045539000000066
2016-07-06 15:00:00,0.036517,0.000999999999976,0.037516999999976
2016-07-06 16:00:00,0.046348,0.001999999999953,0.048347999999953
2016-07-06 17:00:00,0.021067,0.000999999999976,0.022066999999976
2016-07-06 18:00:00,0.018258,0.00100000000009,0.01925800000009
2016-07-06 19:00:00,0.039326,0,0.039326
2016-07-06 20:00:00,0.035112,0,0.035112
2016-07-06 21:00:00,0.021067,0,0.021067
2016-07-06 22:00:00,0.294944,0,0.294944
2016-07-06 23:00:00,0.051966,0,0.051966
2016-07-07 00:00:00,0.058989,0,0.058989
2016-07-07 01:00:00,0.058989,0.000999999999976,0.059988999999976
2016-07-07 02:00:00,0.061798,0,0.061798
2016-07-07 03:00:00,0.023876,0,0.023876
2016-07-07 04:00:00,0.025281,0,0.025281
2016-07-07 05:00:00,0.018258,0,0.018258
2016-07-07 06:00:00,0.037921,0,0.037921
2016-07-07 07:00:00,0.05618,0,0.05618
2016-07-07 08:00:00,0.022472,0.000999999999976,0.023471999999976
2016-07-07 09:00:00,0.022472,0.001999999999953,0.024471999999953
2016-07-07 10:00:00,0.025281,0.002000000000066,0.027281000000066
2016-07-07 11:00:00,0.02809,0.001999999999953,0.030089999999953
2016-07-07 12:00:00,0.018258,0,0.018258
2016-07-07 13:00:00,0.025281,0.002000000000066,0.027281000000066
2016-07-07 14:00:00,0.054775,0.000999999999976,0.055774999999976
2016-07-07 15:00:00,0.22191,1.31100000000004,1.53291000000004
2016-07-07 16:00:00,0.049157,0.001999999999953,0.051156999999953
2016-07-07 17:00:00,0.036517,0,0.036517
2016-07-07 18:00:00,0.019663,0,0.019663
2016-07-07 19:00:00,0.02809,0,0.02809
2016-07-07 20:00:00,0.042135,0,0.042135
2016-07-07 21:00:00,0.11236,0,0.11236
2016-07-07 22:00:00,0.067416,0,0.067416
2016-07-07 23:00:00,0.101124,0,0.101124
2016-07-08 00:00:00,0.330056,0,0.330056
2016-07-08 01:00:00,0.074438,0,0.074438
2016-07-08 02:00:00,0.049157,0,0.049157
2016-07-08 03:00:00,0.036517,0,0.036517
2016-07-08 04:00:00,0.029494,0,0.029494
2016-07-08 05:00:00,0.019663,0,0.019663
2016-07-08 06:00:00,0.029494,0,0.029494
2016-07-08 07:00:00,0.023876,0.000999999999976,0.024875999999976
2016-07-08 08:00:00,0.026685,0,0.026685
2016-07-08 09:00:00,0.026685,0.000999999999976,0.027684999999976
2016-07-08 10:00:00,0.025281,0.002000000000066,0.027281000000066
2016-07-08 11:00:00,0.030899,0.001999999999953,0.032898999999953
2016-07-08 12:00:00,0.019663,0,0.019663
2016-07-08 13:00:00,0.058989,0.000999999999976,0.059988999999976
2016-07-08 14:00:00,0.139045,0.002000000000066,0.141045000000066
2016-07-08 15:00:00,0.060393,0.795999999999935,0.856392999999935
2016-07-08 16:00:00,0.051966,0.00100000000009,0.05296600000009
2016-07-08 17:00:00,0.037921,0,0.037921
2016-07-08 18:00:00,0.016854,0,0.016854
2016-07-08 19:00:00,0.035112,0,0.035112
2016-07-08 20:00:00,0.053371,0,0.053371
2016-07-08 21:00:00,0.01264,0,0.01264
2016-07-08 22:00:00,0.050562,0,0.050562
2016-07-08 23:00:00,0.094101,0,0.094101
2016-07-09 00:00:00,0.09691,0,0.09691
2016-07-09 01:00:00,0.073034,0,0.073034
2016-07-09 02:00:00,0.039326,0,0.039326
2016-07-09 03:00:00,0.044944,0,0.044944
2016-07-09 04:00:00,0.036517,0,0.036517
2016-07-09 05:00:00,0.04073,0,0.04073
2016-07-09 06:00:00,0.025281,0,0.025281
2016-07-09 07:00:00,0.02809,0,0.02809
2016-07-09 08:00:00,0.037921,0,0.037921
2016-07-09 09:00:00,0.037921,0,0.037921
2016-07-09 10:00:00,0.044944,0.000999999999976,0.045943999999976
2016-07-09 11:00:00,0.030899,0.039999999999964,0.070898999999964
2016-07-09 12:00:00,0.029494,2.62200000000007,2.65149400000007
2016-07-09 13:00:00,0.030899,2.48399999999992,2.51489899999992
2016-07-09 14:00:00,0.036517,0.773000000000025,0.809517000000025
2016-07-09 15:00:00,0.036517,0.001999999999953,0.038516999999953
2016-07-09 16:00:00,0.063202,0.002000000000066,0.065202000000066
2016-07-09 17:00:00,0.037921,0,0.037921
2016-07-09 18:00:00,0.04073,0,0.04073
2016-07-09 19:00:00,0.025281,0,0.025281
2016-07-09 20:00:00,0.030899,0,0.030899
2016-07-09 21:00:00,0.032303,0,0.032303
2016-07-09 22:00:00,0.155899,0,0.155899
2016-07-09 23:00:00,0.101124,0,0.101124
2016-07-10 00:00:00,0.233146,0,0.233146
2016-07-10 01:00:00,0.058989,0,0.058989
2016-07-10 02:00:00,0.036517,0,0.036517
2016-07-10 03:00:00,0.02809,0,0.02809
2016-07-10 04:00:00,0.030899,0,0.030899
2016-07-10 05:00:00,0.018258,0,0.018258
2016-07-10 06:00:00,0.025281,0,0.025281
2016-07-10 07:00:00,0.029494,0,0.029494
2016-07-10 08:00:00,0.023876,0,0.023876
2016-07-10 09:00:00,0.035112,0,0.035112
2016-07-10 10:00:00,0.030899,0.000999999999976,0.031898999999976
2016-07-10 11:00:00,0.047753,0.000999999999976,0.048752999999976
2016-07-10 12:00:00,0.037921,0,0.037921
2016-07-10 13:00:00,0.050562,0.628000000000043,0.678562000000043
2016-07-10 14:00:00,0.051966,0.513000000000034,0.564966000000034
2016-07-10 15:00:00,0.053371,0,0.053371
2016-07-10 16:00:00,0.063202,0,0.063202
2016-07-10 17:00:00,0.050562,0,0.050562
2016-07-10 18:00:00,0.030899,0,0.030899
2016-07-10 19:00:00,0.053371,0,0.053371
2016-07-10 20:00:00,0.025281,0,0.025281
2016-07-10 21:00:00,0.05618,0,0.05618
2016-07-10 22:00:00,0.064607,0,0.064607
2016-07-10 23:00:00,0.09691,0,0.09691
2016-07-11 00:00:00,0.105337,0,0.105337
2016-07-11 01:00:00,0.06882,0,0.06882
2016-07-11 02:00:00,0.021067,0,0.021067
2016-07-11 03:00:00,0.026685,0,0.026685
2016-07-11 04:00:00,0.025281,0,0.025281
2016-07-11 05:00:00,0.021067,0,0.021067
2016-07-11 06:00:00,0.039326,0,0.039326
2016-07-11 07:00:00,0.029494,0.000999999999976,0.030493999999976
2016-07-11 08:00:00,0.032303,0.001999999999953,0.034302999999953
2016-07-11 09:00:00,0.294944,0,0.294944
2016-07-11 10:00:00,0.033708,0.000999999999976,0.034707999999976
2016-07-11 11:00:00,0.026685,0.00100000000009,0.02768500000009
2016-07-11 12:00:00,0.023876,0,0.023876
2016-07-11 13:00:00,0.022472,0,0.022472
2016-07-11 14:00:00,0.026685,0,0.026685
2016-07-11 15:00:00,0.035112,0,0.035112
2016-07-11 16:00:00,0.050562,0,0.050562
2016-07-11 17:00:00,0.058989,0,0.058989
2016-07-11 18:00:00,0.043539,0,0.043539
2016-07-11 19:00:00,0.053371,0,0.053371
2016-07-11 20:00:00,0.089888,0,0.089888
2016-07-11 21:00:00,0.067416,0.000999999999976,0.068415999999976
2016-07-11 22:00:00,0.074438,0,0.074438
2016-07-11 23:00:00,0.110955,0,0.110955
2016-07-12 00:00:00,0.095506,0,0.095506
2016-07-12 01:00:00,0.06882,0,0.06882
2016-07-12 02:00:00,0.033708,0,0.033708
2016-07-12 03:00:00,0.033708,0,0.033708
2016-07-12 04:00:00,0.02809,0,0.02809
2016-07-12 05:00:00,0.022472,0,0.022472
2016-07-12 06:00:00,0.029494,0,0.029494
2016-07-12 07:00:00,0.023876,0.000999999999976,0.024875999999976
2016-07-12 08:00:00,0.044944,1.80200000000002,1.84694400000002
2016-07-12 09:00:00,0.030899,1.87799999999993,1.90889899999993
2016-07-12 10:00:00,0.022472,1.6930000000001,1.7154720000001
2016-07-12 11:00:00,0.02809,0.22199999999998,0.25008999999998
2016-07-12 12:00:00,0.182584,0,0.182584
2016-07-12 13:00:00,0.039326,0,0.039326
2016-07-12 14:00:00,0.057584,0,0.057584
2016-07-12 15:00:00,0.061798,0,0.061798
2016-07-12 16:00:00,0.023876,0,0.023876
2016-07-12 17:00:00,0.032303,0,0.032303
2016-07-12 18:00:00,0.043539,0.000999999999976,0.044538999999976
2016-07-12 19:00:00,0.073034,0,0.073034
2016-07-12 20:00:00,0.054775,0,0.054775
2016-07-12 21:00:00,0.051966,0,0.051966
2016-07-12 22:00:00,0.05618,0,0.05618
2016-07-12 23:00:00,0.067416,0,0.067416
2016-07-13 00:00:00,0.077247,0,0.077247
2016-07-13 01:00:00,0.053371,0,0.053371
2016-07-13 02:00:00,0.030899,0,0.030899
2016-07-13 03:00:00,0.023876,0,0.023876
2016-07-13 04:00:00,0.039326,0,0.039326
2016-07-13 05:00:00,0.022472,0,0.022472
2016-07-13 06:00:00,0.016854,0,0.016854
2016-07-13 07:00:00,0.023876,0,0.023876
2016-07-13 08:00:00,0.037921,0,0.037921
2016-07-13 09:00:00,0.030899,0,0.030899
2016-07-13 10:00:00,0.02809,0,0.02809
2016-07-13 11:00:00,0.021067,0,0.021067
2016-07-13 12:00:00,0.022472,0.000999999999976,0.023471999999976
2016-07-13 13:00:00,0.025281,0,0.025281
2016-07-13 14:00:00,0.033708,0,0.033708
2016-07-13 15:00:00,0.02809,0,0.02809
2016-07-13 16:00:00,0.030899,0,0.030899
2016-07-13 17:00:00,0.029494,0,0.029494
2016-07-13 18:00:00,0.042135,0,0.042135
2016-07-13 19:00:00,0.04073,0,0.04073
2016-07-13 20:00:00,0.063202,0,0.063202
2016-07-13 21:00:00,0.025281,0,0.025281
2016-07-13 22:00:00,0.057584,0,0.057584
2016-07-13 23:00:00,0.088483,0,0.088483
2016-07-14 00:00:00,0.110955,0,0.110955
2016-07-14 01:00:00,0.087079,0,0.087079
2016-07-14 02:00:00,0.051966,0,0.051966
2016-07-14 03:00:00,0.037921,0,0.037921
2016-07-14 04:00:00,0.023876,0,0.023876
2016-07-14 05:00:00,0.026685,0,0.026685
2016-07-14 06:00:00,0.019663,0,0.019663
2016-07-14 07:00:00,0.022472,0,0.022472
2016-07-14 08:00:00,0.032303,0,0.032303
2016-07-14 09:00:00,0.050562,0,0.050562
2016-07-14 10:00:00,0.026685,0.002000000000066,0.028685000000066
2016-07-14 11:00:00,0.030899,0.000999999999976,0.031898999999976
2016-07-14 12:00:00,0.030899,0,0.030899
2016-07-14 13:00:00,0.066011,0,0.066011
2016-07-14 14:00:00,0.047753,0,0.047753
2016-07-14 15:00:00,0.036517,0,0.036517
2016-07-14 16:00:00,0.05618,0.000999999999976,0.057179999999976
2016-07-14 17:00:00,0.04073,0,0.04073
2016-07-14 18:00:00,0.147472,0,0.147472
2016-07-14 19:00:00,0.051966,0,0.051966
2016-07-14 20:00:00,0.057584,0,0.057584
2016-07-14 21:00:00,0.049157,0,0.049157
2016-07-14 22:00:00,0.081461,0,0.081461
2016-07-14 23:00:00,0.075843,0,0.075843
2016-07-15 00:00:00,0.098315,0,0.098315
2016-07-15 01:00:00,0.077247,0,0.077247
2016-07-15 02:00:00,0.049157,0,0.049157
2016-07-15 03:00:00,0.035112,0,0.035112
2016-07-15 04:00:00,0.037921,0,0.037921
2016-07-15 05:00:00,0.025281,0,0.025281
2016-07-15 06:00:00,0.035112,0,0.035112
2016-07-15 07:00:00,0.026685,0,0.026685
2016-07-15 08:00:00,0.157303,0,0.157303
2016-07-15 09:00:00,0.049157,0,0.049157
2016-07-15 10:00:00,0.081461,0,0.081461
2016-07-15 11:00:00,0.036517,0.001999999999953,0.038516999999953
2016-07-15 12:00:00,0.077247,0,0.077247
2016-07-15 13:00:00,0.029494,0,0.029494
2016-07-15 14:00:00,0.108146,0,0.108146
2016-07-15 15:00:00,0.058989,0.00100000000009,0.05998900000009
2016-07-15 16:00:00,0.047753,0,0.047753
2016-07-15 17:00:00,0.02809,0,0.02809
2016-07-15 18:00:00,0.026685,0,0.026685
2016-07-15 19:00:00,0.064607,0,0.064607
2016-07-15 20:00:00,0.049157,0,0.049157
2016-07-15 21:00:00,0.033708,0,0.033708
2016-07-15 22:00:00,0.051966,0,0.051966
2016-07-15 23:00:00,0.106742,0,0.106742
2016-07-16 00:00:00,0.071629,0,0.071629
2016-07-16 01:00:00,0.071629,0,0.071629
2016-07-16 02:00:00,0.035112,0,0.035112
2016-07-16 03:00:00,0.030899,0,0.030899
2016-07-16 04:00:00,0.021067,0,0.021067
2016-07-16 05:00:00,0.023876,0,0.023876
2016-07-16 06:00:00,0.015449,0,0.015449
2016-07-16 07:00:00,0.022472,0.487999999999943,0.510471999999943
2016-07-16 08:00:00,0.022472,1.87,1.892472
2016-07-16 09:00:00,0.053371,2.28700000000003,2.34037100000003
2016-07-16 10:00:00,0.019663,1.51300000000003,1.53266300000003
2016-07-16 11:00:00,0.030899,0.001999999999953,0.032898999999953
2016-07-16 12:00:00,0.02809,0.001999999999953,0.030089999999953
2016-07-16 13:00:00,0.030899,0.00100000000009,0.03189900000009
2016-07-16 14:00:00,0.036517,0.001999999999953,0.038516999999953
2016-07-16 15:00:00,0.037921,0.774000000000001,0.811921000000001
2016-07-16 16:00:00,0.071629,1.96600000000001,2.03762900000001
2016-07-16 17:00:00,0.026685,0.201999999999998,0.228684999999998
2016-07-16 18:00:00,0.04073,0,0.04073
2016-07-16 19:00:00,0.042135,0,0.042135
2016-07-16 20:00:00,0.032303,0,0.032303
2016-07-16 21:00:00,0.047753,0,0.047753
2016-07-16 22:00:00,0.070225,0,0.070225
2016-07-16 23:00:00,0.099719,0,0.099719
2016-07-17 00:00:00,0.103933,0,0.103933
2016-07-17 01:00:00,0.060393,0,0.060393
2016-07-17 02:00:00,0.032303,0,0.032303
2016-07-17 03:00:00,0.035112,0,0.035112
2016-07-17 04:00:00,0.030899,0,0.030899
2016-07-17 05:00:00,0.030899,0,0.030899
2016-07-17 06:00:00,0.026685,0.009000000000015,0.035685000000015
2016-07-17 07:00:00,0.037921,0.98599999999999,1.02392099999999
2016-07-17 08:00:00,0.023876,0,0.023876
2016-07-17 09:00:00,0.050562,1.86000000000001,1.91056200000001
2016-07-17 10:00:00,0.023876,2.92899999999997,2.95287599999997
2016-07-17 11:00:00,0.02809,2.32399999999996,2.35208999999996
2016-07-17 12:00:00,0.022472,0.366000000000099,0.388472000000099
2016-07-17 13:00:00,0.206461,0.001999999999953,0.208460999999953
2016-07-17 14:00:00,0.043539,0.001999999999953,0.045538999999953
2016-07-17 15:00:00,0.032303,0.00100000000009,0.03330300000009
2016-07-17 16:00:00,0.05618,0.001999999999953,0.058179999999953
2016-07-17 17:00:00,0.044944,0,0.044944
2016-07-17 18:00:00,0.042135,0,0.042135
2016-07-17 19:00:00,0.046348,0,0.046348
2016-07-17 20:00:00,0.046348,0,0.046348
2016-07-17 21:00:00,0.058989,0,0.058989
2016-07-17 22:00:00,0.043539,0,0.043539
2016-07-17 23:00:00,0.110955,0,0.110955
2016-07-18 00:00:00,0.098315,0,0.098315
2016-07-18 01:00:00,0.036517,0,0.036517
2016-07-18 02:00:00,0.035112,0,0.035112
2016-07-18 03:00:00,0.021067,0,0.021067
2016-07-18 04:00:00,0.026685,0,0.026685
2016-07-18 05:00:00,0.016854,0,0.016854
2016-07-18 06:00:00,0.021067,0,0.021067
2016-07-18 07:00:00,0.016854,0,0.016854
2016-07-18 08:00:00,0.098315,0,0.098315
2016-07-18 09:00:00,0.033708,0.000999999999976,0.034707999999976
2016-07-18 10:00:00,0.029494,0.000999999999976,0.030493999999976
2016-07-18 11:00:00,0.019663,0,0.019663
2016-07-18 12:00:00,0.026685,0.002000000000066,0.028685000000066
2016-07-18 13:00:00,0.02809,0.000999999999976,0.029089999999976
2016-07-18 14:00:00,0.04073,0.001999999999953,0.042729999999953
2016-07-18 15:00:00,0.02809,0.002000000000066,0.030090000000066
2016-07-18 16:00:00,0.029494,0.001999999999953,0.031493999999953
2016-07-18 17:00:00,0.023876,0.000999999999976,0.024875999999976
2016-07-18 18:00:00,0.033708,0,0.033708
2016-07-18 19:00:00,0.043539,0,0.043539
2016-07-18 20:00:00,0.043539,0,0.043539
2016-07-18 21:00:00,0.025281,0,0.025281
2016-07-18 22:00:00,0.054775,0,0.054775
2016-07-18 23:00:00,0.102528,0,0.102528
2016-07-19 00:00:00,0.108146,0,0.108146
2016-07-19 01:00:00,0.071629,0,0.071629
2016-07-19 02:00:00,0.022472,0,0.022472
2016-07-19 03:00:00,0.026685,0,0.026685
2016-07-19 04:00:00,0.022472,0,0.022472
2016-07-19 05:00:00,0.022472,0,0.022472
2016-07-19 06:00:00,0.015449,0,0.015449
2016-07-19 07:00:00,0.025281,0,0.025281
2016-07-19 08:00:00,0.051966,0.00100000000009,0.05296600000009
2016-07-19 09:00:00,0.080056,0.000999999999976,0.081055999999976
2016-07-19 10:00:00,0.023876,0.000999999999976,0.024875999999976
2016-07-19 11:00:00,0.033708,0.000999999999976,0.034707999999976
2016-07-19 12:00:00,0.025281,0.00100000000009,0.02628100000009
2016-07-19 13:00:00,0.088483,0,0.088483
2016-07-19 14:00:00,0.051966,0.001999999999953,0.053965999999953
2016-07-19 15:00:00,0.04073,0.000999999999976,0.041729999999976
2016-07-19 16:00:00,0.026685,0.002000000000066,0.028685000000066
2016-07-19 17:00:00,0.035112,0,0.035112
2016-07-19 18:00:00,0.039326,0,0.039326
2016-07-19 19:00:00,0.053371,0,0.053371
2016-07-19 20:00:00,0.060393,0,0.060393
2016-07-19 21:00:00,0.025281,0,0.025281
2016-07-19 22:00:00,0.092697,0,0.092697
2016-07-19 23:00:00,0.071629,0,0.071629
2016-07-20 00:00:00,0.102528,0,0.102528
2016-07-20 01:00:00,0.05618,0,0.05618
2016-07-20 02:00:00,0.025281,0,0.025281
2016-07-20 03:00:00,0.026685,0,0.026685
2016-07-20 04:00:00,0.039326,0,0.039326
2016-07-20 05:00:00,0.019663,0,0.019663
2016-07-20 06:00:00,0.029494,0,0.029494
2016-07-20 07:00:00,0.021067,0,0.021067
2016-07-20 08:00:00,0.033708,0,0.033708
2016-07-20 09:00:00,0.032303,0.000999999999976,0.033302999999976
2016-07-20 10:00:00,0.025281,0.001999999999953,0.027280999999953
2016-07-20 11:00:00,0.022472,0.002000000000066,0.024472000000066
2016-07-20 12:00:00,0.021067,0.001999999999953,0.023066999999953
2016-07-20 13:00:00,0.032303,2.40999999999997,2.44230299999997
2016-07-20 14:00:00,0.064607,0.463000000000079,0.527607000000079
2016-07-20 15:00:00,0.046348,0.001999999999953,0.048347999999953
2016-07-20 16:00:00,0.039326,0.000999999999976,0.040325999999976
2016-07-20 17:00:00,0.108146,0.000999999999976,0.109145999999976
2016-07-20 18:00:00,0.032303,0,0.032303
2016-07-20 19:00:00,0.043539,0,0.043539
2016-07-20 20:00:00,0.043539,0,0.043539
2016-07-20 21:00:00,0.029494,0,0.029494
2016-07-20 22:00:00,0.051966,0,0.051966
2016-07-20 23:00:00,0.075843,0,0.075843
2016-07-21 00:00:00,0.073034,0,0.073034
2016-07-21 01:00:00,0.044944,0,0.044944
2016-07-21 02:00:00,0.02809,0,0.02809
2016-07-21 03:00:00,0.02809,0,0.02809
2016-07-21 04:00:00,0.021067,0,0.021067
2016-07-21 05:00:00,0.023876,0,0.023876
2016-07-21 06:00:00,0.019663,0,0.019663
2016-07-21 07:00:00,0.019663,0,0.019663
2016-07-21 08:00:00,0.026685,0,0.026685
2016-07-21 09:00:00,0.032303,0.00100000000009,0.03330300000009
2016-07-21 10:00:00,0.049157,0.000999999999976,0.050156999999976
2016-07-21 11:00:00,0.02809,0.001999999999953,0.030089999999953
2016-07-21 12:00:00,0.042135,0,0.042135
2016-07-21 13:00:00,0.026685,0,0.026685
2016-07-21 14:00:00,0.039326,0.002000000000066,0.041326000000066
2016-07-21 15:00:00,0.033708,0.000999999999976,0.034707999999976
2016-07-21 16:00:00,0.037921,0.000999999999976,0.038920999999976
2016-07-21 17:00:00,0.207865,0,0.207865
2016-07-21 18:00:00,0.050562,0,0.050562
2016-07-21 19:00:00,0.074438,0,0.074438
2016-07-21 20:00:00,0.080056,0,0.080056
2016-07-21 21:00:00,0.075843,0,0.075843
2016-07-21 22:00:00,0.070225,0.000999999999976,0.071224999999976
2016-07-21 23:00:00,0.095506,0,0.095506
2016-07-22 00:00:00,0.054775,0,0.054775
2016-07-22 01:00:00,0.075843,0,0.075843
2016-07-22 02:00:00,0.032303,0,0.032303
2016-07-22 03:00:00,0.02809,0,0.02809
2016-07-22 04:00:00,0.030899,0,0.030899
2016-07-22 05:00:00,0.030899,0,0.030899
2016-07-22 06:00:00,0.030899,0,0.030899
2016-07-22 07:00:00,0.025281,0.00100000000009,0.02628100000009
2016-07-22 08:00:00,0.032303,0,0.032303
2016-07-22 09:00:00,0.030899,0.000999999999976,0.031898999999976
